hotel,booking_status,lead_time,arrival_year,arrival_month,arrival_date_week_number,arrival_day,stays_in_weekend_nights,stays_in_week_nights,market_segment_type,country,avg_price_per_room,email
City Hotel,0,0,2015,8,35,26,0,1,Direct,PRT,151.0,Sara_L66@aol.com
City Hotel,0,55,2015,8,35,26,0,2,Groups,ESP,60.0,Mr._I65@att.com
City Hotel,1,12,2015,8,36,30,1,0,Direct,PRT,79.0,John_Anderson28@gmail.com
City Hotel,0,0,2015,9,37,8,0,2,Offline,PRT,110.4,MichaelHicks@protonmail.com
City Hotel,1,44,2015,9,37,10,0,2,Groups,PRT,126.0,Manuel.Wallace@comcast.net
City Hotel,0,8,2015,9,37,11,0,2,Direct,PRT,100.0,Zachary_Zimmerman@outlook.com
City Hotel,0,31,2015,9,38,15,0,2,Online,PRT,94.5,Lindsey.Fernandez17@yandex.com
City Hotel,0,74,2015,9,38,18,0,2,Offline,PRT,87.0,Jones.Mallory@outlook.com
City Hotel,0,27,2015,9,39,22,0,2,Offline,ITA,83.0,Richard_Harvey@gmail.com
City Hotel,0,68,2015,9,40,29,0,2,Offline,FRA,65.0,WilliamNewman@verizon.com
City Hotel,0,198,2015,10,40,3,1,1,Groups,FRA,60.0,Courtney.M67@att.com
City Hotel,1,89,2015,10,40,3,2,2,Groups,PRT,62.0,Xavier_Taylor@gmail.com
City Hotel,0,0,2015,10,41,5,1,0,Online,IRL,109.0,John_Hicks74@outlook.com
City Hotel,1,66,2015,10,41,9,1,2,Offline,PRT,75.0,Rebecca_S@yahoo.com
City Hotel,1,180,2015,10,42,16,0,1,Offline,PRT,70.0,Spence_Michael@protonmail.com
City Hotel,0,102,2015,10,42,16,0,2,Offline,PRT,109.0,EricaCabrera@hotmail.com
City Hotel,0,84,2015,10,42,16,1,2,Online,NOR,89.25,JulieHarris@zoho.com
City Hotel,1,50,2015,10,43,24,1,1,Groups,PRT,75.0,MDominguez60@outlook.com
City Hotel,1,99,2015,10,44,30,2,2,Offline,PRT,65.0,DSingh@zoho.com
City Hotel,0,98,2015,11,48,23,1,1,Groups,POL,70.0,Dr.Francis@aol.com
City Hotel,1,134,2015,12,49,4,2,2,Offline,PRT,65.0,SSummers54@xfinity.com
City Hotel,1,198,2015,12,49,5,2,1,Groups,ESP,90.0,Jennifer_R@verizon.com
City Hotel,1,106,2015,12,50,9,0,2,Groups,PRT,70.0,BrittanyWright@yahoo.com
City Hotel,1,140,2015,12,53,29,0,5,Offline,PRT,70.0,Patrick.Williams27@zoho.com
City Hotel,1,150,2016,1,1,2,2,1,Offline,PRT,101.0,Jordan_Castaneda@mail.com
City Hotel,0,12,2016,1,3,15,0,2,Online,NLD,77.0,Jones.Douglas@hotmail.com
City Hotel,0,47,2016,1,4,20,1,4,Online,GBR,120.95,Russo.Kim@att.com
City Hotel,0,34,2016,1,5,30,1,1,Direct,GBR,90.5,Michael.T26@comcast.net
City Hotel,1,12,2016,2,6,5,1,2,Online,ARE,85.0,AGlass54@aol.com
City Hotel,1,44,2016,2,8,17,0,3,Offline,PRT,75.0,Kristin_W@mail.com
City Hotel,1,44,2016,2,8,17,0,3,Offline,PRT,75.0,Kelsey.R@outlook.com
City Hotel,1,18,2016,2,9,24,0,4,Online,IRL,79.0,Gonzales_Glenda68@yandex.com
City Hotel,1,14,2016,3,10,4,2,7,Online,CHN,88.33,Daniel.M55@yandex.com
City Hotel,0,67,2016,3,11,10,1,3,Online,DEU,75.95,KSingh57@hotmail.com
City Hotel,1,59,2016,3,12,13,2,2,Online,IRL,82.45,Benjamin_Bill@att.com
City Hotel,1,91,2016,3,12,18,0,2,Groups,PRT,75.0,DanielClark@yahoo.com
City Hotel,1,72,2016,3,12,19,0,1,Online,PRT,78.15,ErnestMason@hotmail.com
City Hotel,1,267,2016,3,14,31,0,2,Groups,PRT,62.0,Wilson_Jason@verizon.com
City Hotel,1,80,2016,4,15,3,2,0,Online,BEL,81.9,David_Nelson45@att.com
City Hotel,1,75,2016,4,16,14,0,3,Online,PRT,157.6,Eaton_Stephen@zoho.com
City Hotel,1,142,2016,4,17,22,2,3,Groups,POL,103.0,ColleenKaiser@zoho.com
City Hotel,1,114,2016,5,19,2,1,1,Online,ITA,99.9,Lori.Norris@verizon.com
City Hotel,1,122,2016,5,19,4,2,4,Online,ROU,99.45,Lopez_Jacqueline@zoho.com
City Hotel,1,298,2016,5,20,10,0,2,Offline,PRT,75.0,Jerry.P@comcast.net
City Hotel,0,297,2016,5,20,14,1,1,Groups,FRA,32.5,Andrew_Collins@gmail.com
City Hotel,1,28,2016,5,22,22,2,2,Online,MDV,103.55,Brittany.Clark69@verizon.com
City Hotel,0,159,2016,5,22,26,0,3,Online,PRT,119.85,Johnson_Mary34@yahoo.com
City Hotel,1,213,2016,6,24,7,0,3,Offline,PRT,130.0,Cassie.Todd@protonmail.com
City Hotel,1,36,2016,6,24,11,2,1,Online,SWE,209.7,Todd_Harmon@yahoo.com
City Hotel,1,69,2016,6,25,12,2,4,Offline,PRT,120.0,Brandon_Morales@mail.com
City Hotel,1,350,2016,6,25,17,0,2,Groups,PRT,140.0,Jennifer_A@verizon.com
City Hotel,1,17,2016,6,26,24,0,1,Direct,ZAF,171.9,JNguyen40@outlook.com
City Hotel,1,41,2016,6,27,28,2,6,Direct,POL,150.3,Campbell.Ryan@att.com
City Hotel,1,15,2016,7,28,8,1,2,Online,FRA,145.0,Laura_Miller@gmail.com
City Hotel,1,85,2016,7,29,13,0,4,Online,ITA,94.5,Hurst_Yvonne36@mail.com
City Hotel,1,94,2016,7,29,14,0,3,Online,FRA,137.7,DBarnes@hotmail.com
City Hotel,1,177,2016,7,31,30,0,1,Online,AUT,99.9,StephaniePadilla@outlook.com
City Hotel,1,301,2016,7,31,30,1,1,Offline,PRT,109.0,Lopez.Brenda@mail.com
City Hotel,1,208,2016,7,31,30,2,2,Online,GBR,80.75,Christian.B@outlook.com
City Hotel,1,126,2016,8,32,3,0,3,Offline,PRT,72.25,Garcia.Justin30@gmail.com
City Hotel,1,181,2016,8,32,4,2,5,Online,PRT,129.7,MariaSnyder@aol.com
City Hotel,1,33,2016,8,33,8,1,2,Online,PRT,135.9,MistyAlvarado@protonmail.com
City Hotel,1,45,2016,8,33,9,0,3,Direct,BEL,0.0,CDavila@att.com
City Hotel,1,28,2016,8,36,28,2,4,Online,AUT,115.37,Julie_R48@outlook.com
City Hotel,1,58,2016,9,37,4,2,4,Online,POL,128.1,Rogers_Bruce32@hotmail.com
City Hotel,1,107,2016,9,37,5,1,3,Online,VEN,118.8,Novak_Jennifer@mail.com
City Hotel,1,198,2016,9,37,9,1,2,Groups,PRT,120.0,Michael_Castillo@outlook.com
City Hotel,1,33,2016,9,38,12,1,4,Online,SAU,124.25,MSalazar73@verizon.com
City Hotel,1,315,2016,9,38,17,1,1,Groups,PRT,65.0,Linda_P51@mail.com
City Hotel,1,280,2016,9,39,19,1,2,Offline,PRT,110.0,Heather.Hutchinson80@verizon.com
City Hotel,1,123,2016,9,39,20,1,5,Online,GBR,143.1,Johnson_Paul48@xfinity.com
City Hotel,0,271,2016,9,39,23,0,2,Direct,GBR,95.4,Larson.Sergio@comcast.net
City Hotel,0,429,2016,9,39,23,0,2,Groups,FRA,65.0,BradleyBennett50@verizon.com
City Hotel,1,59,2016,9,39,24,1,1,Online,GBR,168.3,Melissa.Bell@outlook.com
City Hotel,1,287,2016,9,40,29,1,3,Online,DEU,100.3,Sweeney.Willie@zoho.com
City Hotel,1,34,2016,10,41,2,2,1,Online,ISR,108.0,ValerieBarrett@zoho.com
City Hotel,1,53,2016,10,41,5,0,2,Online,AUT,113.4,Catherine.R@outlook.com
City Hotel,1,15,2016,10,41,6,0,1,Online,PRT,145.0,Sandra.H92@verizon.com
City Hotel,1,128,2016,10,42,11,0,5,Online,NOR,132.3,Dixon.Robin@mail.com
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,95.0,James_Green@yandex.com
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,105.0,Eric.D52@comcast.net
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,105.0,HYoung@att.com
City Hotel,1,37,2016,10,42,13,0,3,Offline,PRT,105.0,Matthew.M35@outlook.com
City Hotel,1,229,2016,10,43,16,2,1,Online,HUN,96.3,Brittney_C@comcast.net
City Hotel,1,75,2016,10,43,22,2,2,Online,CHN,112.79,Skinner_Janice@yahoo.com
City Hotel,1,286,2016,10,44,28,0,2,Groups,PRT,65.0,Selena.S46@hotmail.com
City Hotel,1,189,2016,10,44,28,1,2,Online,AUT,109.8,RobinHernandez@hotmail.com
City Hotel,1,75,2016,10,45,30,2,0,Offline,PRT,105.0,JonathanHubbard@gmail.com
City Hotel,1,75,2016,10,45,30,2,0,Offline,PRT,105.0,TWarren99@protonmail.com
City Hotel,1,304,2016,11,45,3,0,3,Offline,PRT,89.0,Marc.H89@gmail.com
City Hotel,1,95,2016,11,45,5,0,1,Groups,PRT,75.0,Mills_Sandra61@mail.com
City Hotel,1,277,2016,11,46,7,1,2,Groups,PRT,100.0,Lorraine_G48@att.com
City Hotel,1,277,2016,11,46,7,1,2,Groups,PRT,100.0,ALee@yandex.com
City Hotel,1,175,2016,11,46,12,2,2,Online,POL,83.01,Wagner_Kathryn73@gmail.com
City Hotel,1,2,2016,11,47,17,0,3,Online,ESP,168.0,Williams_Tamara@zoho.com
City Hotel,1,33,2016,11,47,19,2,6,Online,BRA,147.9,Adam.W@aol.com
City Hotel,1,10,2016,11,48,20,4,8,Online,SEN,96.92,Avila_Natalie@hotmail.com
City Hotel,1,44,2016,11,48,23,0,2,Online,PRT,83.6,Edwards_Rebecca32@hotmail.com
City Hotel,1,36,2016,11,48,25,1,2,Online,DEU,88.0,Monique_P@gmail.com
City Hotel,1,180,2016,11,49,27,2,2,Online,NLD,85.0,MichelleAlvarez@gmail.com
City Hotel,1,56,2016,12,50,7,0,3,Online,ESP,93.6,Bethany.A@hotmail.com
City Hotel,1,61,2016,12,52,22,2,5,Online,DEU,96.9,AnthonyRuiz89@gmail.com
City Hotel,1,113,2016,12,52,24,1,1,Direct,ESP,121.75,Rice.Stephanie52@yahoo.com
City Hotel,1,41,2016,12,53,27,2,5,Groups,PRT,69.29,Billy_Bailey15@zoho.com
City Hotel,1,538,2016,12,53,29,0,2,Groups,PRT,62.8,Stephanie_W71@gmail.com
City Hotel,1,314,2015,8,35,27,0,2,Groups,PRT,62.8,Ingram_Shannon@zoho.com
City Hotel,1,258,2015,7,27,2,0,2,Groups,PRT,62.0,James_R33@comcast.net
City Hotel,1,272,2015,7,29,16,0,2,Groups,PRT,62.0,Horton_Susan85@gmail.com
City Hotel,1,377,2015,10,44,29,0,2,Groups,PRT,62.0,Laurie.S13@att.com
City Hotel,1,276,2015,7,30,20,1,1,Groups,PRT,62.0,Burke.Elizabeth19@att.com
City Hotel,1,332,2015,9,38,14,1,1,Groups,PRT,62.0,JuliaGoodwin@yahoo.com
City Hotel,1,164,2015,8,33,14,0,1,Groups,PRT,60.0,Nichols_David@protonmail.com
City Hotel,1,283,2015,7,31,27,1,1,Groups,PRT,62.0,Lisa_M@gmail.com
City Hotel,1,294,2015,8,32,7,0,2,Groups,PRT,62.0,Beard.Eric@gmail.com
City Hotel,1,313,2015,8,35,26,0,2,Groups,PRT,62.0,Alicia_H@att.com
City Hotel,1,281,2015,7,30,25,2,2,Groups,PRT,62.0,Kelly.P@xfinity.com
City Hotel,1,290,2015,8,32,3,1,3,Groups,PRT,62.0,Wendy_R@yahoo.com
City Hotel,1,336,2015,9,38,18,0,2,Offline,PRT,101.5,Lindsey.N52@gmail.com
Resort Hotel,0,38,2015,7,29,13,1,4,Direct,PRT,120.0,JamieJohnson52@comcast.net
Resort Hotel,0,57,2015,7,29,15,0,2,Groups,PRT,107.0,Winters_Jacob@xfinity.com
Resort Hotel,0,0,2015,8,32,3,1,0,Online,PRT,144.76,TylerStevens@xfinity.com
Resort Hotel,1,75,2015,8,33,10,1,5,Offline,PRT,107.2,BrittanyDVM@gmail.com
Resort Hotel,0,70,2015,8,33,11,0,5,Online,PRT,154.0,Sarah_N@protonmail.com
Resort Hotel,1,101,2015,9,37,12,0,1,Online,PRT,153.0,Singh.Tracy@xfinity.com
Resort Hotel,0,21,2015,10,41,7,0,2,Direct,NLD,47.0,Christine.H@zoho.com
Resort Hotel,1,22,2015,10,43,22,0,3,Online,PRT,66.0,Kathryn.Jackson@comcast.net
Resort Hotel,0,4,2015,10,44,30,1,2,Online,ESP,48.0,Larry_Allison49@protonmail.com
Resort Hotel,0,35,2015,11,45,6,4,7,Corporate,AUT,36.0,JoannaGonzalez@xfinity.com
Resort Hotel,1,149,2015,12,49,5,2,1,Groups,PRT,68.0,Colleen.Obrien@yandex.com
Resort Hotel,0,92,2015,12,53,31,2,5,Offline,GBR,59.18,Jacqueline.L@att.com
Resort Hotel,1,22,2016,1,6,31,2,2,Online,PRT,52.8,Hanson_Daniel46@xfinity.com
Resort Hotel,1,64,2016,2,7,11,1,3,Groups,PRT,29.0,KarenWebb@yandex.com
Resort Hotel,1,2,2016,2,8,19,0,2,Online,PRT,80.0,Lopez_Thomas@yahoo.com
Resort Hotel,1,57,2016,3,10,1,2,5,Online,PRT,48.0,BrianDuncan@comcast.net
Resort Hotel,1,49,2016,3,11,9,2,9,Offline,PRT,63.0,EmilySanchez@verizon.com
Resort Hotel,1,31,2016,3,12,19,2,3,Online,PRT,43.0,Andrew_Mcguire56@mail.com
Resort Hotel,1,34,2016,3,13,20,2,3,Online,PRT,106.4,Jessica.Phillips47@att.com
Resort Hotel,1,67,2016,3,14,27,2,4,Online,PRT,50.67,Jessica.Martinez@comcast.net
Resort Hotel,0,169,2016,3,14,31,0,3,Groups,BEL,68.0,Joseph_B@mail.com
Resort Hotel,0,191,2016,4,17,22,1,2,Offline,PRT,85.33,Tucker_Jacqueline@att.com
Resort Hotel,1,30,2016,5,20,13,0,2,Online,ARG,135.0,David.Saunders@gmail.com
Resort Hotel,1,9,2016,5,21,15,1,0,Groups,PRT,8.0,David.H@comcast.net
Resort Hotel,0,269,2016,6,24,10,1,2,Online,PRT,64.8,Aaron.T@gmail.com
Resort Hotel,1,67,2016,6,25,18,0,1,Online,ESP,141.0,Sarah.M57@yahoo.com
Resort Hotel,1,191,2016,6,26,20,1,5,Online,PRT,72.0,Dawn_W@outlook.com
Resort Hotel,0,2,2016,6,26,22,0,1,Corporate,PRT,79.0,KEvans93@att.com
Resort Hotel,1,24,2016,7,28,7,0,2,Online,USA,171.0,David.Garcia@outlook.com
Resort Hotel,1,24,2016,7,29,12,0,3,Online,CN,159.0,BBrown29@verizon.com
Resort Hotel,1,99,2016,7,30,18,1,4,Online,ESP,180.0,Michael.Porter87@protonmail.com
Resort Hotel,1,109,2016,7,31,24,2,5,Online,PRT,193.43,Shawn.H@verizon.com
Resort Hotel,1,76,2016,8,33,10,4,10,Online,GBR,202.57,Dana.Armstrong@att.com
Resort Hotel,1,90,2016,8,34,15,1,5,Online,ITA,231.0,Joshua_J@comcast.net
Resort Hotel,1,211,2016,9,37,7,0,3,Groups,PRT,89.0,Albert.R@att.com
Resort Hotel,1,60,2016,9,39,19,1,2,Online,TUR,112.33,Joel.R@verizon.com
Resort Hotel,1,44,2016,9,40,26,1,5,Online,ESP,217.0,Brian.R68@mail.com
Resort Hotel,1,393,2016,10,41,8,2,2,Groups,PRT,72.0,MichelleDiaz@aol.com
Resort Hotel,1,5,2016,10,42,11,0,1,Direct,PRT,57.6,Reid.Cassandra22@aol.com
Resort Hotel,1,314,2016,10,43,21,2,5,Offline,PRT,82.8,WEdwards@att.com
Resort Hotel,1,69,2016,10,44,27,2,4,Online,IRL,116.0,Elizabeth_Moore98@xfinity.com
Resort Hotel,1,179,2016,10,44,28,0,1,Online,CZE,48.0,Ruiz_Ryan26@att.com
Resort Hotel,1,245,2016,10,45,31,1,4,Online,PRT,54.0,RonaldRosario@verizon.com
Resort Hotel,1,211,2016,11,45,5,2,1,Groups,PRT,30.0,Angela_Guerrero@protonmail.com
Resort Hotel,1,88,2016,12,49,1,0,3,Online,PRT,39.9,Bryan_S@xfinity.com
Resort Hotel,1,86,2016,12,51,17,0,1,Online,PRT,64.8,Snyder.Philip@outlook.com
Resort Hotel,1,31,2016,9,39,19,2,5,Direct,PRT,115.0,Gray.Jose@yahoo.com
Resort Hotel,0,110,2015,8,32,8,2,5,Offline,PRT,107.0,Nicholas.M@outlook.com
Resort Hotel,1,195,2015,7,29,18,2,6,Offline,PRT,188.96,MMckay@zoho.com
Resort Hotel,1,207,2015,9,39,26,1,1,Offline,PRT,34.0,Mrs._H@gmail.com
Resort Hotel,1,166,2015,7,29,15,0,2,Groups,PRT,121.5,George.Wilson@hotmail.com
Resort Hotel,0,61,2016,12,53,29,0,3,Direct,PRT,171.33,Nichols_Kimberly@yahoo.com
Resort Hotel,0,28,2015,7,30,21,0,3,Online,ESP,134.0,ACarter@att.com
Resort Hotel,1,244,2015,9,36,2,2,5,Groups,IRL,8.0,Amber_G@yahoo.com
Resort Hotel,0,67,2015,8,32,2,2,0,Online,ESP,137.9,Cindy_Wallace@protonmail.com
Resort Hotel,0,0,2015,8,32,4,0,3,Direct,PRT,217.0,TOlson@mail.com
Resort Hotel,0,70,2015,8,31,1,2,5,Direct,PRT,187.14,Graham_Daisy30@protonmail.com
Resort Hotel,0,169,2015,8,33,13,2,5,Offline,GBR,104.55,Anne_Mills@gmail.com
Resort Hotel,0,239,2015,9,38,19,1,1,Offline,FRA,80.0,Anita_Black68@comcast.net
Resort Hotel,0,287,2015,10,42,15,1,3,Groups,GBR,44.5,Andrew_T@outlook.com
Resort Hotel,0,0,2015,10,43,24,0,1,Direct,PRT,58.0,Andrew.C38@xfinity.com
Resort Hotel,0,65,2015,11,46,8,2,5,Online,BRA,58.0,Adams.Christopher90@yahoo.com
Resort Hotel,0,31,2015,11,45,2,3,10,Corporate,PRT,43.2,White_Whitney@aol.com
Resort Hotel,0,163,2015,11,45,7,2,6,Online,PRT,36.0,CharlesReyes@verizon.com
Resort Hotel,0,6,2016,5,22,23,1,0,Corporate,PRT,63.0,Angela_Wagner@hotmail.com
Resort Hotel,0,5,2016,4,18,26,0,2,Corporate,PRT,39.0,KristyDixon@yahoo.com
Resort Hotel,0,0,2015,11,48,25,0,1,Direct,PRT,38.0,Andrew.Lang@verizon.com
Resort Hotel,1,8,2015,12,49,3,0,1,Direct,PRT,58.0,Bowers.Jessica@aol.com
Resort Hotel,0,1,2015,12,50,8,0,1,Corporate,PRT,35.0,MonicaCarter@mail.com
Resort Hotel,1,14,2015,12,52,22,2,6,Online,PRT,91.3,Kelly.Bennett@xfinity.com
Resort Hotel,0,3,2016,1,3,14,3,8,Direct,PRT,38.0,JamesTurner@hotmail.com
Resort Hotel,0,30,2016,1,3,11,1,0,Corporate,PRT,30.0,Powell.Christine@zoho.com
Resort Hotel,0,2,2016,1,3,10,2,0,Online,ESP,44.8,Evans_Jessica@zoho.com
Resort Hotel,0,0,2016,3,13,23,0,1,Online,PRT,42.4,David_Cruz@hotmail.com
Resort Hotel,0,6,2016,4,18,28,0,1,Online,PRT,56.0,Mr._I@comcast.net
Resort Hotel,0,0,2016,1,4,19,0,2,Complementary,PRT,0.0,Danielle.Mayo@zoho.com
Resort Hotel,0,1,2016,1,4,23,0,1,Direct,ESP,51.0,Johnson_Joshua@mail.com
Resort Hotel,0,13,2016,1,4,21,0,3,Online,FRA,54.0,DRamos@xfinity.com
Resort Hotel,0,1,2016,1,5,24,2,0,Direct,PRT,45.0,Michael_F@yahoo.com
Resort Hotel,0,0,2016,1,5,29,0,2,Direct,PRT,45.0,Michael.W@outlook.com
Resort Hotel,0,0,2016,2,6,1,1,0,Corporate,PRT,39.0,RobertMitchell@outlook.com
Resort Hotel,0,20,2016,2,6,5,1,2,Online,PRT,54.67,George.W@mail.com
Resort Hotel,0,19,2016,2,6,6,1,1,Online,PRT,68.0,Brenda_J@hotmail.com
Resort Hotel,0,35,2016,10,44,26,1,4,Direct,PRT,126.74,SLittle@gmail.com
Resort Hotel,0,2,2016,2,7,12,0,2,Direct,PRT,95.0,BMendoza@protonmail.com
Resort Hotel,0,11,2016,2,7,12,1,2,Online,CN,68.0,Taylor.Casey@yahoo.com
Resort Hotel,0,0,2016,2,7,13,2,2,Direct,CHN,88.5,Matthew_Fernandez18@mail.com
Resort Hotel,0,3,2016,2,8,14,2,2,Direct,PRT,0.0,Wallace_Veronica@zoho.com
Resort Hotel,0,0,2016,2,9,22,1,2,Online,ESP,60.0,Tracey_T72@verizon.com
Resort Hotel,0,3,2016,2,9,27,1,1,Offline,PRT,30.0,Kimberly.Wright@outlook.com
Resort Hotel,0,42,2016,2,8,15,5,13,Offline,GBR,46.44,Daniel_W@yahoo.com
Resort Hotel,0,13,2016,3,11,9,0,3,Groups,GBR,86.55,Madison.L@gmail.com
Resort Hotel,0,30,2016,3,11,11,0,2,Offline,PRT,25.0,Morgan_Kaiser22@aol.com
Resort Hotel,0,25,2016,3,14,30,0,0,Direct,PRT,0.0,Cheryl_M@att.com
Resort Hotel,0,0,2016,4,15,5,0,1,Online,PRT,56.0,Tiffany.F@yahoo.com
Resort Hotel,0,72,2016,4,15,3,2,3,Offline,GBR,104.0,Michael_L51@mail.com
Resort Hotel,0,86,2016,4,16,13,2,5,Online,FRA,94.0,Powell.Joann32@yahoo.com
Resort Hotel,0,12,2016,4,18,27,0,3,Groups,PRT,85.33,Amanda.K@xfinity.com
Resort Hotel,0,1,2016,4,18,29,0,1,Online,ESP,65.0,Joseph_Hill14@yandex.com
Resort Hotel,0,39,2016,4,18,27,0,3,Online,FRA,97.0,Scott.L@zoho.com
Resort Hotel,0,197,2016,4,18,30,1,1,Groups,DEU,54.5,Mark.A@outlook.com
Resort Hotel,0,152,2016,5,19,2,1,2,Offline,ARG,47.4,Kyle_Mason@xfinity.com
Resort Hotel,0,39,2016,5,20,10,0,2,Online,BRA,95.0,Garcia_Corey@att.com
Resort Hotel,0,80,2016,5,21,19,2,5,Offline,GBR,56.72,Jennifer.H34@att.com
Resort Hotel,0,141,2016,5,22,25,0,1,Offline,NOR,59.0,Walker_Jessica@hotmail.com
Resort Hotel,0,44,2016,5,22,27,0,2,Direct,PRT,90.0,Teresa_B@mail.com
Resort Hotel,0,189,2016,6,23,1,1,4,Offline,IRL,51.84,Garza_Donna39@yandex.com
Resort Hotel,0,132,2016,6,24,6,2,5,Direct,GBR,100.44,Ochoa_Michael@zoho.com
Resort Hotel,0,74,2016,6,25,13,1,1,Online,USA,149.52,Glen.F@protonmail.com
Resort Hotel,0,67,2016,6,26,19,2,0,Online,ARG,141.0,DerrickChavez@xfinity.com
Resort Hotel,0,9,2016,7,28,7,0,1,Online,PRT,219.0,Michelle_Ruiz99@aol.com
Resort Hotel,0,192,2016,7,28,4,2,5,Direct,IRL,137.96,CatherineGonzalez12@mail.com
Resort Hotel,0,180,2016,7,28,4,3,8,Offline,GBR,70.0,Jeffrey_Mills@mail.com
Resort Hotel,0,51,2016,7,30,17,2,5,Offline,PRT,138.6,Clark.Crystal@comcast.net
Resort Hotel,0,149,2016,7,31,27,2,4,Online,CHE,233.0,Matthew_P@outlook.com
Resort Hotel,0,0,2016,8,32,1,1,0,Online,USA,102.49,Donna.O@verizon.com
Resort Hotel,0,204,2016,8,32,5,2,4,Online,CHE,159.5,LBrown@aol.com
Resort Hotel,0,40,2016,8,36,31,0,0,Online,PRT,0.0,Brianna_Schroeder78@hotmail.com
Resort Hotel,0,41,2016,9,39,18,2,3,Direct,PRT,80.0,Gomez.Katherine@zoho.com
Resort Hotel,0,14,2016,10,41,7,0,2,Direct,GBR,66.0,Walls.Timothy@yandex.com
Resort Hotel,0,252,2016,10,42,12,0,1,Offline,CHE,59.0,Jason.Chung@outlook.com
Resort Hotel,0,5,2016,10,42,15,1,1,Direct,PRT,135.0,Jeremy_Howell@yandex.com
Resort Hotel,0,0,2016,10,43,17,1,0,Online,IRL,75.0,Mr._Roberts@outlook.com
Resort Hotel,0,58,2016,10,44,23,2,2,Offline,CN,46.0,Paige_T@comcast.net
Resort Hotel,0,123,2016,10,44,28,2,2,Online,NLD,48.95,Brian.P@zoho.com
Resort Hotel,0,0,2016,11,46,7,1,0,Corporate,PRT,35.0,Morgan_Joseph94@yahoo.com
Resort Hotel,0,0,2016,11,46,6,2,1,Online,GBR,54.86,DHickman@zoho.com
Resort Hotel,0,15,2016,11,47,17,2,5,Offline,GBR,37.8,Jordan_S51@verizon.com
Resort Hotel,0,116,2016,11,47,18,2,5,Offline,NLD,30.6,NicholasCarroll77@xfinity.com
Resort Hotel,0,117,2016,11,48,20,4,7,Online,GBR,54.0,CliffordElliott@verizon.com
Resort Hotel,0,22,2016,12,49,1,0,3,Online,ESP,60.0,Charles.Mckinney@verizon.com
Resort Hotel,0,8,2016,12,49,1,0,3,Online,ESP,53.67,Jennifer.R@comcast.net
Resort Hotel,0,1,2016,12,51,12,1,0,Online,ESP,38.4,Regina_W@yahoo.com
Resort Hotel,0,12,2016,12,50,9,2,2,Online,GBR,41.96,JLewis35@verizon.com
Resort Hotel,0,101,2016,12,51,15,0,2,Online,DEU,25.64,Cervantes_Gail54@mail.com
Resort Hotel,0,23,2016,12,51,17,2,3,Direct,GBR,55.44,Oconnor.Susan81@yandex.com
Resort Hotel,0,47,2016,12,52,22,2,5,Offline,FRA,94.29,EvanHutchinson@att.com
Resort Hotel,0,81,2016,12,51,16,4,10,Online,GBR,89.43,GColeman@yandex.com
City Hotel,1,43,2015,7,27,3,0,2,Groups,PRT,86.0,Daniel.Hinton@yahoo.com
City Hotel,0,12,2015,7,29,18,2,2,Groups,PRT,62.0,Massey_Michael@verizon.com
City Hotel,1,82,2015,7,30,19,2,2,Online,PRT,76.5,Kenneth_C@comcast.net
City Hotel,0,132,2015,7,30,23,0,1,Groups,PRT,90.0,Sutton.Edward65@outlook.com
City Hotel,0,15,2015,7,30,25,0,1,Groups,PRT,0.0,Michael_N@zoho.com
City Hotel,0,7,2015,8,32,3,1,2,Complementary,PRT,0.0,Monica_S@protonmail.com
City Hotel,0,34,2015,8,32,5,0,2,Groups,ESP,62.0,Emma_Brown23@verizon.com
City Hotel,0,36,2015,8,32,7,0,2,Groups,PRT,0.0,ASmith@yahoo.com
City Hotel,0,36,2015,8,32,7,0,2,Groups,ESP,62.0,MartinJohnson90@verizon.com
City Hotel,0,39,2015,8,33,14,0,2,Offline,PRT,87.0,Armstrong.James@verizon.com
City Hotel,1,3,2015,8,33,14,1,2,Online,PRT,126.67,Barbara.Carlson@hotmail.com
City Hotel,0,10,2015,8,34,18,0,5,Online,PRT,90.0,MichaelWalker@xfinity.com
City Hotel,0,53,2015,8,35,24,1,1,Groups,ESP,62.0,Rebecca_Carlson96@yandex.com
City Hotel,1,50,2015,8,35,25,0,4,Groups,PRT,62.0,Ryan.C@protonmail.com
City Hotel,0,145,2015,8,35,29,2,1,Offline,ITA,94.5,Edward_Romero@hotmail.com
City Hotel,0,0,2015,8,36,31,1,3,Groups,RUS,0.0,Catherine.C@aol.com
City Hotel,0,10,2015,8,36,31,2,5,Offline,ESP,85.0,Ellen.Livingston95@gmail.com
City Hotel,0,20,2015,9,36,2,0,4,Online,TWN,80.85,Ryan_Little@att.com
City Hotel,0,61,2015,9,36,5,2,2,Groups,ESP,60.0,CrystalMoody85@gmail.com
City Hotel,0,69,2015,9,37,6,2,2,Offline,AUT,81.09,ERyan82@yandex.com
City Hotel,1,0,2015,9,37,7,1,1,Offline,PRT,118.8,Andrew.P@gmail.com
City Hotel,0,8,2015,9,37,8,0,2,Online,PRT,92.4,Wilson_Ian@att.com
City Hotel,0,17,2015,9,37,10,0,2,Online,USA,73.92,Ford.Kenneth@att.com
